2024-01-03 11:57:21 INFO  Keywords:94 - Navigate is called
2024-01-03 11:57:24 INFO  Keywords:122 - InputText is called
2024-01-03 11:57:24 INFO  Keywords:283 - Waiting for webElement...gateway.username
2024-01-03 11:57:24 INFO  Keywords:286 - Element found...gateway.username
2024-01-03 11:57:24 INFO  Keywords:122 - InputText is called
2024-01-03 11:57:24 INFO  Keywords:283 - Waiting for webElement...gateway.password
2024-01-03 11:57:24 INFO  Keywords:286 - Element found...gateway.password
2024-01-03 11:57:24 INFO  Keywords:135 - ClickOnLink is called
2024-01-03 11:57:24 INFO  Keywords:283 - Waiting for webElement...gateway.login
2024-01-03 11:57:24 INFO  Keywords:286 - Element found...gateway.login
2024-01-03 11:58:03 INFO  Keywords:135 - ClickOnLink is called
2024-01-03 11:58:03 INFO  Keywords:283 - Waiting for webElement...postsamldata
2024-01-03 11:58:03 INFO  Keywords:286 - Element found...postsamldata
2024-01-03 11:58:20 INFO  Keywords:135 - ClickOnLink is called
2024-01-03 11:58:20 INFO  Keywords:283 - Waiting for webElement...next
2024-01-03 11:58:20 INFO  Keywords:286 - Element found...next
2024-01-03 11:58:42 INFO  Keywords:122 - InputText is called
2024-01-03 11:58:42 INFO  Keywords:283 - Waiting for webElement...policyConfiguration.insuranceamount
2024-01-03 11:58:42 INFO  Keywords:286 - Element found...policyConfiguration.insuranceamount
2024-01-03 11:58:43 INFO  Keywords:283 - Waiting for webElement...policyConfiguration.LTC
2024-01-03 11:58:53 INFO  Keywords:283 - Waiting for webElement...policyConfiguration.payors
2024-01-03 11:58:53 INFO  Keywords:286 - Element found...policyConfiguration.payors
2024-01-03 11:58:53 INFO  Keywords:283 - Waiting for webElement...policyConfiguration.purposeofpolicy
2024-01-03 11:58:53 INFO  Keywords:286 - Element found...policyConfiguration.purposeofpolicy
2024-01-03 11:58:53 INFO  Keywords:135 - ClickOnLink is called
2024-01-03 11:58:53 INFO  Keywords:283 - Waiting for webElement...next
2024-01-03 11:58:53 INFO  Keywords:286 - Element found...next
2024-01-03 12:00:29 INFO  Keywords:283 - Waiting for webElement...primaryinsured.birthcountry
2024-01-03 12:00:29 INFO  Keywords:286 - Element found...primaryinsured.birthcountry
2024-01-03 12:00:29 INFO  Keywords:283 - Waiting for webElement...primaryinsured.birthstate
2024-01-03 12:00:29 INFO  Keywords:286 - Element found...primaryinsured.birthstate
2024-01-03 12:00:29 INFO  Keywords:122 - InputText is called
2024-01-03 12:00:29 INFO  Keywords:283 - Waiting for webElement...primaryinsured.birthcity
2024-01-03 12:00:30 INFO  Keywords:286 - Element found...primaryinsured.birthcity
2024-01-03 12:00:30 INFO  Keywords:135 - ClickOnLink is called
2024-01-03 12:00:30 INFO  Keywords:283 - Waiting for webElement...next
2024-01-03 12:00:30 INFO  Keywords:286 - Element found...next
2024-01-03 12:00:46 INFO  Keywords:135 - ClickOnLink is called
2024-01-03 12:00:46 INFO  Keywords:283 - Waiting for webElement...next
2024-01-03 12:00:46 INFO  Keywords:286 - Element found...next
2024-01-03 12:01:02 INFO  Keywords:283 - Waiting for webElement...financialDetails.SourceOfFundsLI
2024-01-03 12:01:12 INFO  Keywords:283 - Waiting for webElement...financialDetails.SurrenderChargeSOFLI
2024-01-03 12:01:22 INFO  Keywords:283 - Waiting for webElement...financialDetails.envisiontaking
2024-01-03 12:01:33 INFO  Keywords:283 - Waiting for webElement...financialDetails.federalfaxbracket
