2024-07-04 11:45:55 INFO  Keywords:102 - Navigate is called
2024-07-04 11:45:57 INFO  Keywords:128 - InputText is called
2024-07-04 11:45:57 INFO  Keywords:286 - Waiting for webElement...gateway.username
2024-07-04 11:45:57 INFO  Keywords:289 - Element found...gateway.username
2024-07-04 11:45:57 INFO  Keywords:128 - InputText is called
2024-07-04 11:45:57 INFO  Keywords:286 - Waiting for webElement...gateway.password
2024-07-04 11:45:57 INFO  Keywords:289 - Element found...gateway.password
2024-07-04 11:45:57 INFO  Keywords:139 - ClickOnLink is called
2024-07-04 11:45:57 INFO  Keywords:286 - Waiting for webElement...gateway.login
2024-07-04 11:45:57 INFO  Keywords:289 - Element found...gateway.login
2024-07-04 11:46:34 INFO  Keywords:139 - ClickOnLink is called
2024-07-04 11:46:34 INFO  Keywords:286 - Waiting for webElement...postsamldata
2024-07-04 11:46:34 INFO  Keywords:289 - Element found...postsamldata
2024-07-04 11:46:51 INFO  Keywords:139 - ClickOnLink is called
2024-07-04 11:46:51 INFO  Keywords:286 - Waiting for webElement...next
2024-07-04 11:47:17 INFO  Keywords:128 - InputText is called
2024-07-04 11:47:17 INFO  Keywords:286 - Waiting for webElement...policyConfiguration.insuranceamount
2024-07-04 11:47:27 INFO  Keywords:286 - Waiting for webElement...policyConfiguration.LTC
2024-07-04 11:47:37 INFO  Keywords:286 - Waiting for webElement...policyConfiguration.Benefit
2024-07-04 11:47:47 INFO  Keywords:286 - Waiting for webElement...policyConfiguration.payors
2024-07-04 11:47:57 INFO  Keywords:286 - Waiting for webElement...policyConfiguration.purposeofpolicy
2024-07-04 11:48:07 INFO  Keywords:139 - ClickOnLink is called
2024-07-04 11:48:07 INFO  Keywords:286 - Waiting for webElement...next
2024-07-04 11:49:47 INFO  Keywords:286 - Waiting for webElement...primaryinsured.birthcountry
